package,URI,hasLink
package#Privacy,domain#R-HuDP,domain#Link-Data-relatesTo-DataSubject
package#Privacy,domain#R-HuDP,domain#Link-Process-processes-Data
package#Privacy,domain#R-HuDPoS,domain#Link-DataAccess-usedBy-Service
package#Privacy,domain#R-HuDPoS,domain#Link-DataAccess-usedFor-Data
package#Privacy,domain#R-HuDPoS,domain#Link-DataProcess-usedBy-Process
package#Privacy,domain#R-HuDPoS,domain#Link-DataProcess-usedFor-Data
package#Privacy,domain#R-HuDPoS,domain#Link-Data-relatesTo-DataSubject
package#Privacy,domain#R-HuDPoS,domain#Link-DataSubject-operates-Service
package#Privacy,domain#R-HuDPoS,domain#Link-Operator-operates-Process
package#Privacy,domain#R-HuDPoS,domain#Link-Service-enablesAccess-DataProcess
package#Privacy,domain#R-HuDPoS,domain#Link-SHost-hosts-Service
package#Privacy,domain#R-HuDPS,domain#Link-DataAccess-usedBy-Service
package#Privacy,domain#R-HuDPS,domain#Link-DataAccess-usedFor-Data
package#Privacy,domain#R-HuDPS,domain#Link-DataProcess-usedBy-Process
package#Privacy,domain#R-HuDPS,domain#Link-DataProcess-usedFor-Data
package#Privacy,domain#R-HuDPS,domain#Link-Data-relatesTo-DataSubject
package#Privacy,domain#R-HuDPS,domain#Link-Operator-operates-Process
package#Privacy,domain#R-HuDPS,domain#Link-Service-enablesAccess-DataProcess
package#Privacy,domain#R-HuDPS,domain#Link-SHost-hosts-Service
package#Privacy,domain#R-HuDSH,domain#Link-DataCopy-copyOf-Data
package#Privacy,domain#R-HuDSH,domain#Link-Data-relatesTo-DataSubject
package#Privacy,domain#R-HuDSH,domain#Link-Host-storesCopy-DataCopy
package#Privacy,domain#R-HurH,domain#Link-Host-relatesTo-Human
package#Privacy,domain#R-HurSesD,domain#Link-Sensor-relatesTo-Human
package#Privacy,domain#R-HurSesD,domain#Link-Sensor-senses-Data
package#Privacy,domain#R-HurTh,domain#Link-Process-processes-Data
package#Privacy,domain#R-HurTh,domain#Link-Thing-hosts-Process
package#Privacy,domain#R-HurTh,domain#Link-Thing-relatesTo-Human
package#Privacy,domain#R-HurThcD,domain#Link-Data-controlsThing-Thing
package#Privacy,domain#R-HurThcD,domain#Link-Thing-relatesTo-Human
package#Privacy,domain#R-HuwStrH,domain#Link-Host-relatesTo-Human
package#Privacy,domain#R-HuwStrH,domain#Link-Human-worksFor-Employer
package#ProcessComms,domain#R-ACDFCS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFCS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFCS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFCS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFCS,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFCS,domain#Link-DataFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-ACDFFC,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-ACDFFC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFFC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFFC,domain#Link-DataAccess-fulfils-DataFlow
package#ProcessComms,domain#R-ACDFFC,domain#Link-DataAccess-usedBy-FlowsFrom
package#ProcessComms,domain#R-ACDFFC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFFC,domain#Link-DataFlow-flowsFrom-Client
package#ProcessComms,domain#R-ACDFFC,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFFC,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFFC,domain#Link-DataFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-ACDFFS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFFS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFFS,domain#Link-DataAccess-fulfils-DataFlow
package#ProcessComms,domain#R-ACDFFS,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-ACDFFS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-ACDFFS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFFS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFFS,domain#Link-DataFlow-flowsFrom-Service
package#ProcessComms,domain#R-ACDFFS,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFFS,domain#Link-DataFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-ACDFSC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFSC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFSC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFSC,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFSC,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFSC,domain#Link-DataFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-ACDFTC,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-ACDFTC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFTC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFTC,domain#Link-DataAccess-fulfils-DataFlow
package#ProcessComms,domain#R-ACDFTC,domain#Link-DataAccess-usedBy-FlowsFrom
package#ProcessComms,domain#R-ACDFTC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFTC,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFTC,domain#Link-DataFlow-flowsTo-Client
package#ProcessComms,domain#R-ACDFTC,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFTC,domain#Link-DataFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-ACDFTS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFTS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFTS,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-ACDFTS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-ACDFTS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFTS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFTS,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFTS,domain#Link-DataFlow-flowsTo-Service
package#ProcessComms,domain#R-ACDFTS,domain#Link-DataFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-ACDFTS,domain#Link-DataFlow-fulfils-DataAccess
package#ProcessComms,domain#R-ACDFVFC,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-ACDFVFC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFVFC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFVFC,domain#Link-Client-usesForAuth-Vault
package#ProcessComms,domain#R-ACDFVFC,domain#Link-DataAccess-fulfils-DataFlow
package#ProcessComms,domain#R-ACDFVFC,domain#Link-DataAccess-usedBy-FlowsFrom
package#ProcessComms,domain#R-ACDFVFC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFVFC,domain#Link-DataFlow-flowsFrom-Client
package#ProcessComms,domain#R-ACDFVFC,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFVFC,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFVFC,domain#Link-DataFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-ACDFVFC,domain#Link-VaultChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFVFC,domain#Link-VaultChannel-channelTo-Vault
package#ProcessComms,domain#R-ACDFVFC,domain#Link-Vault-controls-DataFlow
package#ProcessComms,domain#R-ACDFVFS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFVFS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFVFS,domain#Link-DataAccess-fulfils-DataFlow
package#ProcessComms,domain#R-ACDFVFS,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-ACDFVFS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-ACDFVFS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFVFS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFVFS,domain#Link-DataFlow-flowsFrom-Service
package#ProcessComms,domain#R-ACDFVFS,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFVFS,domain#Link-DataFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-ACDFVFS,domain#Link-Service-usesForAuth-Vault
package#ProcessComms,domain#R-ACDFVFS,domain#Link-VaultChannel-channelFrom-Service
package#ProcessComms,domain#R-ACDFVFS,domain#Link-VaultChannel-channelTo-Vault
package#ProcessComms,domain#R-ACDFVFS,domain#Link-Vault-controls-DataFlow
package#ProcessComms,domain#R-ACDFVTC,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-ACDFVTC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFVTC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFVTC,domain#Link-Client-usesForAuth-Vault
package#ProcessComms,domain#R-ACDFVTC,domain#Link-DataAccess-fulfils-DataFlow
package#ProcessComms,domain#R-ACDFVTC,domain#Link-DataAccess-usedBy-FlowsFrom
package#ProcessComms,domain#R-ACDFVTC,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFVTC,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFVTC,domain#Link-DataFlow-flowsTo-Client
package#ProcessComms,domain#R-ACDFVTC,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFVTC,domain#Link-DataFlow-flowsViaSC-ClientChannel
package#ProcessComms,domain#R-ACDFVTC,domain#Link-VaultChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFVTC,domain#Link-VaultChannel-channelTo-Vault
package#ProcessComms,domain#R-ACDFVTC,domain#Link-Vault-controls-DataFlow
package#ProcessComms,domain#R-ACDFVTS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-ACDFVTS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-ACDFVTS,domain#Link-DataAccess-usedBy-Service
package#ProcessComms,domain#R-ACDFVTS,domain#Link-DataAccess-usedFor-Data
package#ProcessComms,domain#R-ACDFVTS,domain#Link-DataFlow-flows-Data
package#ProcessComms,domain#R-ACDFVTS,domain#Link-DataFlow-flowsFrom-FlowsFrom
package#ProcessComms,domain#R-ACDFVTS,domain#Link-DataFlow-flowsTo-FlowsTo
package#ProcessComms,domain#R-ACDFVTS,domain#Link-DataFlow-flowsTo-Service
package#ProcessComms,domain#R-ACDFVTS,domain#Link-DataFlow-flowsViaCS-ClientChannel
package#ProcessComms,domain#R-ACDFVTS,domain#Link-DataFlow-fulfils-DataAccess
package#ProcessComms,domain#R-ACDFVTS,domain#Link-Service-usesForAuth-Vault
package#ProcessComms,domain#R-ACDFVTS,domain#Link-VaultChannel-channelFrom-Service
package#ProcessComms,domain#R-ACDFVTS,domain#Link-VaultChannel-channelTo-Vault
package#ProcessComms,domain#R-ACDFVTS,domain#Link-Vault-controls-DataFlow
package#ProcessComms,domain#R-APxSCtI,domain#Link-Interface-connectsFrom-Gateway
package#ProcessComms,domain#R-APxSCtI,domain#Link-Interface-connectsTo-LogicalSubnet
package#ProcessComms,domain#R-APxSCtI,domain#Link-LogicalSegment-from-LogicalSubnet
package#ProcessComms,domain#R-APxSCtI,domain#Link-LogicalSegment-via-Gateway
package#ProcessComms,domain#R-APxSCtI,domain#Link-NewPath-start-AttackerSubnet
package#ProcessComms,domain#R-APxSCtI,domain#Link-NewPath-traverses-LogicalSegment
package#ProcessComms,domain#R-APxSCtI,domain#Link-OldPath-extends-NetworkPath
package#ProcessComms,domain#R-APxSCtI,domain#Link-OldPath-extends-NewPath
package#ProcessComms,domain#R-APxSCtI,domain#Link-ServiceAttackPath-fromSubnet-AttackerSubnet
package#ProcessComms,domain#R-APxSCtI,domain#Link-ServiceChannel-channelVia-NetworkPath
package#ProcessComms,domain#R-APxSCtI,domain#Link-ServiceChannel-channelVia-ServiceAttackPath
package#ProcessComms,domain#R-CACHcLSS,domain#Link-CHost-connectedTo-LogicalSubnet
package#ProcessComms,domain#R-CACHcLSS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-CACHcLSS,domain#Link-ClientAttackPath-channelFrom-Client
package#ProcessComms,domain#R-CACHcLSS,domain#Link-ClientAttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-CACHcLSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CACHcLSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CACHcLSS,domain#Link-ClientChannel-channelVia-ClientAttackPath
package#ProcessComms,domain#R-CACHcLSS,domain#Link-ProcNetContext-accessTo-CHost
package#ProcessComms,domain#R-CACHcLSS,domain#Link-ProcNetContext-accessTo-Client
package#ProcessComms,domain#R-CACHcLSS,domain#Link-ProcNetContext-accessVia-LogicalSubnet
package#ProcessComms,domain#R-CACHcLSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-CACHLSS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-CACHLSS,domain#Link-ClientAttackPath-channelFrom-Client
package#ProcessComms,domain#R-CACHLSS,domain#Link-ClientAttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-CACHLSS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CACHLSS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CACHLSS,domain#Link-ClientChannel-channelVia-ClientAttackPath
package#ProcessComms,domain#R-CACHLSS,domain#Link-ProcNetContext-accessTo-CHost
package#ProcessComms,domain#R-CACHLSS,domain#Link-ProcNetContext-accessTo-Client
package#ProcessComms,domain#R-CACHLSS,domain#Link-ProcNetContext-accessVia-LogicalSubnet
package#ProcessComms,domain#R-CACHLSS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-CACPaACS,domain#Link-AuthZChannel-channelFrom-Process
package#ProcessComms,domain#R-CACPaACS,domain#Link-AuthZChannel-channelTo-Service
package#ProcessComms,domain#R-CACPaACS,domain#Link-Client-accessesService-Process
package#ProcessComms,domain#R-CACPaACS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CACPaACS,domain#Link-ClientChannel-channelTo-Process
package#ProcessComms,domain#R-CACPaACS,domain#Link-Client-usesForAuth-Service
package#ProcessComms,domain#R-CACPaACS,domain#Link-Process-usesForAuthZ-Service
package#ProcessComms,domain#R-CACPzACS,domain#Link-AuthZChannel-channelFrom-Process
package#ProcessComms,domain#R-CACPzACS,domain#Link-AuthZChannel-channelTo-Service
package#ProcessComms,domain#R-CACPzACS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CACPzACS,domain#Link-ClientChannel-channelTo-Process
package#ProcessComms,domain#R-CACPzACS,domain#Link-Client-indirectAuthZ-Process
package#ProcessComms,domain#R-CACPzACS,domain#Link-Client-usesForAuth-Service
package#ProcessComms,domain#R-CACPzACS,domain#Link-Process-usesForAuthZ-Service
package#ProcessComms,domain#R-CACS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-CACS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CACS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CACS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-CACScACP,domain#Link-AuthChannel-channelFrom-Client
package#ProcessComms,domain#R-CACScACP,domain#Link-AuthChannel-channelTo-Service
package#ProcessComms,domain#R-CACScACP,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CACScACP,domain#Link-ClientChannel-channelTo-Process
package#ProcessComms,domain#R-CACScACP,domain#Link-Client-usesForAuth-Service
package#ProcessComms,domain#R-CACScACP,domain#Link-Service-controls-Process
package#ProcessComms,domain#R-CACSSaS,domain#Link-AuthChannel-channelFrom-Client
package#ProcessComms,domain#R-CACSSaS,domain#Link-AuthChannel-channelTo-Process
package#ProcessComms,domain#R-CACSSaS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-CACSSaS,domain#Link-ClientChannel-channelFrom-Process
package#ProcessComms,domain#R-CACSSaS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CACSSaS,domain#Link-ClientChannel-validatesChannel-AuthChannel
package#ProcessComms,domain#R-CACSSaS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-CACSScS,domain#Link-AuthChannel-channelFrom-Client
package#ProcessComms,domain#R-CACSScS,domain#Link-AuthChannel-channelTo-Process
package#ProcessComms,domain#R-CACSScS,domain#Link-CHost-hosts-Client
package#ProcessComms,domain#R-CACSScS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CACSScS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CACSScS,domain#Link-ClientChannel-controlsChannel-AuthChannel
package#ProcessComms,domain#R-CACSScS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-CAPlISAP,domain#Link-ClientAttackPath-attackPathVia-ServiceAttackPath
package#ProcessComms,domain#R-CAPlISAP,domain#Link-ClientAttackPath-lastInterface-Interface
package#ProcessComms,domain#R-CAPNPSAP,domain#Link-ClientAttackPath-attackPathFrom-NetworkPath
package#ProcessComms,domain#R-CAPNPSAP,domain#Link-ClientAttackPath-attackPathVia-ServiceAttackPath
package#ProcessComms,domain#R-CAPSAP,domain#Link-ClientAttackPath-attackPathVia-ServiceAttackPath
package#ProcessComms,domain#R-CAPSAP,domain#Link-ClientAttackPath-channelFrom-Client
package#ProcessComms,domain#R-CAPSAP,domain#Link-ClientAttackPath-channelTo-Process
package#ProcessComms,domain#R-CAPSAP,domain#Link-ServiceAttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-CCAPNoS,domain#Link-AttackPath-channelTo-Service
package#ProcessComms,domain#R-CCAPNoS,domain#Link-AttackPath-fromSubnet-LogicalSubnet
package#ProcessComms,domain#R-CCAPNoS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CCAPNoS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CCAPNoS,domain#Link-ClientChannel-channelVia-AttackPath
package#ProcessComms,domain#R-CCAPNoS,domain#Link-SHost-hosts-Service
package#ProcessComms,domain#R-CCCCAP,domain#Link-ClientChannel-channelVia-ProxyChannel
package#ProcessComms,domain#R-CCCCAP,domain#Link-ProxyChannel-channelVia-AttackPath
package#ProcessComms,domain#R-CCCfCCS+aFC,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CCCfCCS+aFC,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CCCfCCS+aFC,domain#Link-ClientChannel-channelVia-ProxyChannel
package#ProcessComms,domain#R-CCCfCCS+aFC,domain#Link-ProcAccess-accessFromClient-ProxyChannel
package#ProcessComms,domain#R-CCCfCCS+aFC,domain#Link-ProcAccess-accessTo-Client
package#ProcessComms,domain#R-CCCfCCS+aFC,domain#Link-ProxyChannel-channelFrom-Client
package#ProcessComms,domain#R-CCCfCCS+aFC,domain#Link-ProxyChannel-channelTo-Proxy
package#ProcessComms,domain#R-CCCfS,domain#Link-ClientChannel-channelFrom-Client
package#ProcessComms,domain#R-CCCfS,domain#Link-ClientChannel-channelTo-Service
package#ProcessComms,domain#R-CCCfS,domain#Link-ProcAccess-accessTo-Client
