package,URI,hasPredecessor,notes,fake,asserted
domain#000000,domain#000000,domain#CP-CNR-CN+CN,CNR-CN+CN creates a link that in BCNH-i-H+p matches LogicalSubnet-providedBy-Gateway,No,Yes
package#5G,domain#CP-BCNH-i-H+p,domain#CP-CNR-CN+CN,CNR-CN+CN creates a link that in BCNH-i-H+p matches LogicalSubnet-providedBy-Gateway,FALSE,TRUE
package#5G,domain#CP-BCNH-i-H+p,domain#CP-CNRLS+i,CNRLS+I creates a link that in BCNH-i-H+p matches LogicalSubnet-implementsCN-CellularNetwork,FALSE,TRUE
package#5G,domain#CP-BSCNSRAN-p+p,domain#CP-CNS-RAN+RAN,CNS-RAN+RAN creates a link that in BSCNSRAN-p+p matches RAN-accessibleFrom-Space,FALSE,TRUE
package#5G,domain#CP-BSCNSRAN-p+p,domain#CP-CNSBSRAN-p+p,CNSBSRAN-p+p creates a link that in BSCNSRAN-p+p matches RAN-providedBy-Host,FALSE,TRUE
package#5G,domain#CP-CNBH+p,domain#CP-BCNH-i-H+p,BCNH-i-H+p creates a link that in CNBH+p matches LogicalSubnet-providedBy-Gateway,FALSE,TRUE
package#5G,domain#CP-CNBH+p,domain#CP-CNRLS+i,CNRLS+i creates a link that in CNBH+p matches LogicalSubnet-implementsCN-CellularNetwork,FALSE,TRUE
package#5G,domain#CP-CNCNBSS+aF,domain#CP-Marker+5GAccess-0,CNCNBSS+aF is at the start of the cellular network accessibility inference sequence,FALSE,TRUE
package#5G,domain#CP-CNHS+RAN+cT,domain#CP-PCNSRAN-p+BS,PCNSRAN-p+BS creates a link that in CNHS+RAN+cT matches RAN-providedBy-Host,FALSE,TRUE
package#5G,domain#CP-CNHS+RAN+cT,domain#CP-UCNSRAN-p+BS,UCNSRAN-p+BS creates a link that in CNHS+RAN+cT matches RAN-providedBy-Host,FALSE,TRUE
package#5G,domain#CP-CNR-CN+CN,domain#CP-PCN-R+R,PCN-R+R creates a link that in CNR-CN+CN matches CellularNetwork-providedBy-Gateway,FALSE,TRUE
package#5G,domain#CP-CNRANS+aF,domain#CP-Marker+5GAccess-0,CNRANS+aF is at the start of the cellular network accessibility inference sequence,FALSE,TRUE
package#5G,domain#CP-CNRLS+i,domain#CP-CNR-CN+CN,CNR-CN+CN creates a link that in CNRLS+I matches LogicalSubnet-providedBy-Gateway,FALSE,TRUE
package#5G,domain#CP-CNRLS+i,domain#CP-PCN-R+R,PCN-R+R creates a link that in CNRLS+I matches CellularNetwork-providedBy-Gateway,FALSE,TRUE
package#5G,domain#CP-CNS-RAN+RAN,domain#CP-RANBSS+aF,RANBSS+aF creates a link that in CNS-RAN+RAN matches LogicalSubnet-accessibleFrom-Space,FALSE,TRUE
package#5G,domain#CP-CNSBSRAN-p+p,domain#CP-CNS-RAN+RAN,CNS-RAN+RAN creates a link that in CNSBSRAN-p+p matches RAN-accessibleFrom-Space,FALSE,TRUE
package#5G,domain#CP-CNSBSRAN-p+p,domain#CP-SRAN-mSBS-S+l,SRAN-mSBS-S+l creates a link that in CNSBSRAN-p+p matches BaseStation-locatedIn-Space,FALSE,TRUE
package#5G,domain#CP-CrCcL3+NSg,domain#CP-Marker+5GConnectivity-0,CrCcL3+NSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-FCNS+aF,domain#CP-Marker+5GAccess-0,FCNS+aF is at the start of the cellular network accessibility inference sequence,FALSE,TRUE
package#5G,domain#CP-L3c-rBrPR+DSg,domain#CP-Marker+5GConnectivity-0,L3c-rBrPR+DSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-L3c-rBrUR+CSg,domain#CP-Marker+5GConnectivity-0,L3c-rBrUR+CSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-L3cCrPC+DSg,domain#CP-Marker+5GConnectivity-0,L3cCrPC+DSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-L3cCrUC+CSg,domain#CP-Marker+5GConnectivity-0,L3cCrUC+CSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-L3cGc-rR+NSg,domain#CP-Marker+5GConnectivity-0,L3cGc-rR+NSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-L3rBrPR+DSg,domain#CP-Marker+5GConnectivity-0,L3rBrPR+DSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-L3rBrUR+CSg,domain#CP-Marker+5GConnectivity-0,L3rBrUR+CSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-MPCNS+aF,domain#CP-Marker+5GAccess-0,MPCNS+aF is at the start of the cellular network accessibility inference sequence,FALSE,TRUE
package#5G,domain#CP-Marker+5GAccess-0,domain#CP-Marker+LocalNetworkCreation-0,Cellular access network creation is a subsequence of inferred localised network creation,FALSE,TRUE
package#5G,domain#CP-Marker+5GAccess-1,domain#CP-Marker+5GAccess-0,Start precedes end of sequence,FALSE,TRUE
package#5G,domain#CP-Marker+5GAccess-2,domain#CP-Marker+5GAccess-1,Cellular network accessibility inference precedes cellular access network creation,FALSE,TRUE
package#5G,domain#CP-Marker+5GAccess-3,domain#CP-Marker+5GAccess-2,Start precedes end of sequence,FALSE,TRUE
package#5G,domain#CP-Marker+5GBackbone-0,domain#CP-Marker+FixedNetworkCreation-1,Cellular network backbone inference should follow inferred physical network creation,FALSE,TRUE
package#5G,domain#CP-Marker+5GBackbone-1,domain#CP-Marker+5GBackbone-0,Start precedes end of sequence,FALSE,TRUE
package#5G,domain#CP-Marker+5GConnectivity-0,domain#CP-Marker+NetworkSegments-0,Cellular network path segment creation is a subsequence of network path segment creation,FALSE,TRUE
package#5G,domain#CP-Marker+5GConnectivity-1,domain#CP-Marker+5GConnectivity-0,Start precedes end of sequence,FALSE,TRUE
package#5G,domain#CP-PCN+W,domain#CP-Marker+5GBackbone-0,PCN+W is at the start of the cellular network backbone inference sequence,FALSE,TRUE
package#5G,domain#CP-PCN-R+R,domain#CP-Marker+5GBackbone-0,PCN-R+R is at the start of the cellular network backbone creation sequence,FALSE,TRUE
package#5G,domain#CP-PCNRWI+ct,domain#CP-CNBH+p,CNBH+p creates a link that in PCNRWI+ct matches PublicCellularNetwork-providedBy-Gateway,FALSE,TRUE
package#5G,domain#CP-PCNRWI+ct,domain#CP-PCN+W,PCN+W creates a link that in PCNRWI+ct matches PublicCellularNetwork-accessibleFrom-World,FALSE,TRUE
package#5G,domain#CP-PCNSRAN-p+BS,domain#CP-BSCNSRAN-p+p,BSCNSRAN-p+p creates a link that in PCNSRAN-p+BS matches RAN-providedBy-Host,FALSE,TRUE
package#5G,domain#CP-PCNSRAN-p+BS,domain#CP-CNSBSRAN-p+p,CNSBSRAN-p+p creates a link that in PCNSRAN-p+BS matches RAN-providedBy-Host,FALSE,TRUE
package#5G,domain#CP-PCc-rBrPR+DSg,domain#CP-Marker+5GConnectivity-0,PCc-rBrPR+DSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-PRrBc-rL3+NSg,domain#CP-Marker+5GConnectivity-0,PRrBc-rL3+NSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-PRrBrPR+OSg,domain#CP-Marker+5GConnectivity-0,PRrBrPR+OSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-PcCNLS-S+c,domain#CP-CNS-RAN+RAN,CNS-RAN+RAN creates a link that in PcCNLS-S+c matches LogicalSubnet-implementsCN-CellularNetwork,FALSE,TRUE
package#5G,domain#CP-RAN+iLS,domain#CP-CNS-RAN+RAN,CNS-RAN+RAN creates an asset that in RAN+iLS matches RAN,FALSE,TRUE
package#5G,domain#CP-RANBSS+aF,domain#CP-Marker+5GAccess-2,RANBSS+aF is at the start of the cellular access network inference sequence,FALSE,TRUE
package#5G,domain#CP-RANaf2dS+mS,domain#CP-RANBSS+aF,RANBSS+aF creates a link that in RANaf2dS+mS matches RAN-accessibleFrom-Space,FALSE,TRUE
package#5G,domain#CP-Rc-rGcL3+DSg,domain#CP-Marker+5GConnectivity-0,Rc-rGcL3+DSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-RrBc-rC+NSg,domain#CP-Marker+5GConnectivity-0,RrBc-rC+NSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-RrBrL3+NSg,domain#CP-Marker+5GConnectivity-0,RrBrL3+NSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-SRAN-mSBS-S+l,domain#CP-RANaf2dS+mS,creates a link that in SRAN-mSBS-S+l matches RAN-multiSpace-RAN,FALSE,TRUE
package#5G,domain#CP-UCNSRAN-p+BS,domain#CP-BSCNSRAN-p+p,BSCNSRAN-p+p creates a link that in UCNSRAN-p+BS matches RAN-providedBy-Host,FALSE,TRUE
package#5G,domain#CP-UCNSRAN-p+BS,domain#CP-CNSBSRAN-p+p,CNSBSRAN-p+p creates a link that in UCNSRAN-p+BS matches RAN-providedBy-Host,FALSE,TRUE
package#5G,domain#CP-UCNSRAN-p+BS,domain#CP-PCNSRAN-p+BS,PCNSRAN-p+BS creates a link that in UCNSRAN-p+BS cannot match RAN-providedBy-Host because the RAN-implementsCN a private CN,TRUE,TRUE
package#5G,domain#CP-UCc-rBrUR+CSg,domain#CP-Marker+5GConnectivity-0,UCc-rBrUR+CSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-URrBc-rL3+CSg,domain#CP-Marker+5GConnectivity-0,URrBc-rL3+CSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#5G,domain#CP-URrBrUR+CSg,domain#CP-Marker+5GConnectivity-0,URrBrUR+CSg is at the start of the 5G segment creation sequence,FALSE,TRUE
package#Application,domain#CP-CP+hCLI,domain#CP-Marker+ProcessClassification-0,CP+hCLI is at the start of the process classification sequence,FALSE,TRUE
package#Application,domain#CP-HuE+e,domain#CP-Marker+HumanStatus-0,HuE+e is at the start of the human status inference sequence,FALSE,TRUE
package#Application,domain#CP-HuSP+SMS,domain#CP-Marker+AppClient-0,HuSP+SMS is at the start of the inferred application process creation sequence,FALSE,TRUE
package#Application,domain#CP-HuWES+e,domain#CP-Marker+HumanStatus-0,HuWES+e is at the start of the user status inference sequence,FALSE,TRUE
package#Application,domain#CP-Hui-uD+aID,domain#CP-Marker+UserDataDeprecated-0,Hui-uD+aID is at the start of the deprecated interactive data access relationship tagging sequence,FALSE,TRUE
package#Application,domain#CP-HuiCHDtS-AC+AC,domain#CP-Marker+RemoteLogin-0,HuiCHDtS-AC+AC is at the start of the remote login client creation sequence,FALSE,TRUE
package#Application,domain#CP-HuirEc-rD+iD,domain#CP-HuirIPaD+aD,HuirEc-rD+iD creates Human-inputsData-Data which should be missed in HuirIPaD+aD,FALSE,TRUE
package#Application,domain#CP-HuirEr-vD-cC-iHu-DS+iD,domain#CP-HuirEc-rD+iD,HuirEc-rD+iD creates a link that in HuirEr-vD-cC-iHu-DS+iD matches Human2-inputsData-Data,FALSE,TRUE
package#Application,domain#CP-HuirIPaD+aD,domain#CP-HuirPeO-ID-p+r,HuirPeO-ID-p+r creates a link that in HuirIPaD+aD matches InteractiveProcess-receives-Data,FALSE,TRUE
package#Application,domain#CP-HuirIPaD+aD,domain#CP-HuirPeOD+vD,HuirPeOD+vD creates a link that in HuirIPaD+aD matches Human-interactsWithData-Data,FALSE,TRUE
package#Application,domain#CP-HuirIPp-iD+vD,domain#CP-HuirPr-vD-cC-iHu-DS+iD,HuirPr-vD-cC-iHu-DS+iD creates a link that in HuirIPp-iD+vD matches Human-interactsWithData-Data,FALSE,TRUE
package#Application,domain#CP-HuirPaD+eUI-O+vD,domain#CP-HuirPr-iD-cD+vD,HuirPaD+eUI-O+vD creates link Human-viewsData-Data that should be missed by HuirPr-iD-cD+vD,FALSE,TRUE
package#Application,domain#CP-HuirPaD+eUI-O+vD,domain#CP-HuirPr-vD-cC-iHu-DS+iD,HuirPr-vD-cC-iHu-DS+iD creates a link that in HuirPaD+eUI-O+vD matches Process-enablesUserInput-Data,FALSE,TRUE
package#Application,domain#CP-HuirPc-iD-rC-vHu-DS+vD,domain#CP-HuirIPp-iD+vD,HuirIPp-iD+vD creates a link that in HuirPc-iD-rC-vHu-DS+vD matches Human2-viewsData-Data,FALSE,TRUE
package#Application,domain#CP-HuirPeI-OD-p+r,domain#CP-HuirPeUD-a+a,HuirPeUD-a+a creates a link that in HuirPeI-OD-p+r is prohibited as Process-processes-Data,FALSE,TRUE
package#Application,domain#CP-HuirPeI-OD-p-cC-iHu-DS+c,domain#CP-HuirPeI-OD-p+r,HuirPeI-OD-p+r creates a link that in HuirPeI-OD-p-cC-iHu-DS+c matches Process-processes-Data,FALSE,TRUE
package#Application,domain#CP-HuirPeI-OD-p-cC-iHu-DS+c,domain#CP-HuirPeID+iD,HuirPeID+iD creates a link that in HuirPeI-OD-p-cC-iHu-DS+c matches Human2-inputsData-Data,FALSE,TRUE
package#Application,domain#CP-HuirPeID+iD,domain#CP-HuirPeUD+aD,HuirPeUD+aD creates a link that in HuirPeID+iD is prohibited as Human-inputsData-Data,FALSE,TRUE
