package,URI,metaLocatedAt,hasControl,isAssertable,hasLevel,independentLevels
package#Application,domain#CAS-KeyManagement-EmailMX,domain#EmailMX,domain#KeyManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-KeyManagement-EmailService,domain#EmailService,domain#KeyManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-KeyManagement-InteractiveApplication,domain#InteractiveApplication,domain#KeyManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-KeyManagement-RemoteDesktop,domain#RemoteDesktop,domain#KeyManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-KeyManagement-SMSClient,domain#SMSClient,domain#KeyManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-KeyManagement-TextEditor,domain#TextEditor,domain#KeyManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-KeyManagement-WebApp,domain#WebApp,domain#KeyManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-KeyManagement-WebBrowser,domain#WebBrowser,domain#KeyManagement,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-KeyManagement-WebClient,domain#WebClient,domain#KeyManagement,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-ApplicationProcess,domain#ApplicationProcess,domain#Logging,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-CmdLineProcess,domain#CmdLineProcess,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-DB,domain#DB,domain#Logging,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-DataService,domain#DataService,domain#Logging,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-DesktopService,domain#DesktopService,domain#Logging,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-Editor,domain#Editor,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-EmailClient,domain#EmailClient,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-EmailMX,domain#EmailMX,domain#Logging,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-EmailService,domain#EmailService,domain#Logging,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-InteractiveApplication,domain#InteractiveApplication,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-RemoteDesktop,domain#RemoteDesktop,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-SMSClient,domain#SMSClient,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-TextEditor,domain#TextEditor,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-WebApp,domain#WebApp,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-WebBrowser,domain#WebBrowser,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Logging-WebClient,domain#WebClient,domain#Logging,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-ApplicationProcess,domain#ApplicationProcess,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-CmdLineProcess,domain#CmdLineProcess,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-DB,domain#DB,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-DataService,domain#DataService,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-DesktopService,domain#DesktopService,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-Editor,domain#Editor,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-EmailClient,domain#EmailClient,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-EmailMX,domain#EmailMX,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-EmailService,domain#EmailService,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-InteractiveApplication,domain#InteractiveApplication,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-RemoteDesktop,domain#RemoteDesktop,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-SMSClient,domain#SMSClient,domain#LowPriority,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-TextEditor,domain#TextEditor,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-WebApp,domain#WebApp,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-WebBrowser,domain#WebBrowser,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-LowPriority-WebClient,domain#WebClient,domain#LowPriority,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-ApplicationProcess,domain#ApplicationProcess,domain#OneTimeKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-CmdLineProcess,domain#CmdLineProcess,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-DB,domain#DB,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-DataService,domain#DataService,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-DesktopService,domain#DesktopService,domain#OneTimeKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-Editor,domain#Editor,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-EmailClient,domain#EmailClient,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-EmailMX,domain#EmailMX,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-EmailService,domain#EmailService,domain#OneTimeKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-InteractiveApplication,domain#InteractiveApplication,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-RemoteDesktop,domain#RemoteDesktop,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-SMSClient,domain#SMSClient,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-TextEditor,domain#TextEditor,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-WebApp,domain#WebApp,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-WebBrowser,domain#WebBrowser,domain#OneTimeKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OneTimeKeyVerifier-WebClient,domain#WebClient,domain#OneTimeKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-ApplicationProcess,domain#ApplicationProcess,domain#OutOfBandKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-CmdLineProcess,domain#CmdLineProcess,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-DB,domain#DB,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-DataService,domain#DataService,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-DesktopService,domain#DesktopService,domain#OutOfBandKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-Editor,domain#Editor,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-EmailClient,domain#EmailClient,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-EmailMX,domain#EmailMX,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-EmailService,domain#EmailService,domain#OutOfBandKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-InteractiveApplication,domain#InteractiveApplication,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-RemoteDesktop,domain#RemoteDesktop,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-SMSClient,domain#SMSClient,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-TextEditor,domain#TextEditor,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-WebApp,domain#WebApp,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-WebBrowser,domain#WebBrowser,domain#OutOfBandKeyVerifier,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-OutOfBandKeyVerifier-WebClient,domain#WebClient,domain#OutOfBandKeyVerifier,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-ApplicationProcess,domain#ApplicationProcess,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-CmdLineProcess,domain#CmdLineProcess,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-DB,domain#DB,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-DataService,domain#DataService,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-DesktopService,domain#DesktopService,domain#Password,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-Editor,domain#Editor,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-EmailClient,domain#EmailClient,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-EmailMX,domain#EmailMX,domain#Password,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-EmailService,domain#EmailService,domain#Password,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-InteractiveApplication,domain#InteractiveApplication,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-RemoteDesktop,domain#RemoteDesktop,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-SMSClient,domain#SMSClient,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-TextEditor,domain#TextEditor,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-WebApp,domain#WebApp,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-WebBrowser,domain#WebBrowser,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-Password-WebClient,domain#WebClient,domain#Password,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-ApplicationProcess,domain#ApplicationProcess,domain#PasswordQualityCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-CmdLineProcess,domain#CmdLineProcess,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-DB,domain#DB,domain#PasswordQualityCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-DataService,domain#DataService,domain#PasswordQualityCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-DesktopService,domain#DesktopService,domain#PasswordQualityCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-Editor,domain#Editor,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-EmailClient,domain#EmailClient,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-EmailMX,domain#EmailMX,domain#PasswordQualityCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-EmailService,domain#EmailService,domain#PasswordQualityCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-InteractiveApplication,domain#InteractiveApplication,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-RemoteDesktop,domain#RemoteDesktop,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-SMSClient,domain#SMSClient,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-TextEditor,domain#TextEditor,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-WebApp,domain#WebApp,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-WebBrowser,domain#WebBrowser,domain#PasswordQualityCheck,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordQualityCheck-WebClient,domain#WebClient,domain#PasswordQualityCheck,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-ApplicationProcess,domain#ApplicationProcess,domain#PasswordReset,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-CmdLineProcess,domain#CmdLineProcess,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-DB,domain#DB,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-DataService,domain#DataService,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-DesktopService,domain#DesktopService,domain#PasswordReset,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-Editor,domain#Editor,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-EmailClient,domain#EmailClient,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-EmailMX,domain#EmailMX,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-EmailService,domain#EmailService,domain#PasswordReset,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-InteractiveApplication,domain#InteractiveApplication,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-RemoteDesktop,domain#RemoteDesktop,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-SMSClient,domain#SMSClient,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-TextEditor,domain#TextEditor,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-WebApp,domain#WebApp,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-WebBrowser,domain#WebBrowser,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordReset-WebClient,domain#WebClient,domain#PasswordReset,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-ApplicationProcess,domain#ApplicationProcess,domain#PasswordStore,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-CmdLineProcess,domain#CmdLineProcess,domain#PasswordStore,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-DB,domain#DB,domain#PasswordStore,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-DataService,domain#DataService,domain#PasswordStore,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-DesktopService,domain#DesktopService,domain#PasswordStore,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-Editor,domain#Editor,domain#PasswordStore,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-EmailClient,domain#EmailClient,domain#PasswordStore,TRUE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-EmailMX,domain#EmailMX,domain#PasswordStore,FALSE,domain#TrustworthinessLevelSafe,TRUE
package#Application,domain#CAS-PasswordStore-EmailService,domain#EmailService,domain#PasswordStore,FALSE,domain#TrustworthinessLevelSafe,TRUE
